timestamp,node_id,ds18b20_temperature_c,dht22_temperature_c,dht22_humidity_pct,bmp280_temperature_c,bmp280_pressure_hpa,condition
2026-09-10T20:35:49.827279,AWS_002,26.31,27.6,93.9,27.45,947.4,normal
2026-09-10T20:35:49.964695,AWS_002,26.37,27.6,93.9,27.45,947.4,normal
2026-09-10T20:35:49.999409,AWS_002,26.31,27.6,93.9,27.45,947.4,normal
2026-09-10T20:35:50.029380,AWS_002,26.31,27.6,93.9,27.45,947.4,normal
2026-09-10T20:35:50.106525,AWS_002,26.31,27.6,93.9,27.45,947.41,normal
2026-09-10T20:35:50.147240,AWS_002,26.37,27.6,93.9,27.45,947.41,normal
2026-09-10T20:35:50.196417,AWS_002,26.37,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:50.234089,AWS_002,26.37,27.6,94.0,27.46,947.41,normal
2026-09-10T20:35:50.244704,AWS_002,26.31,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:50.279646,AWS_002,26.37,27.6,94.0,27.46,947.41,normal
2026-09-10T20:35:50.289976,AWS_002,26.31,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:50.299721,AWS_002,26.37,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:50.316787,AWS_002,26.37,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:50.323847,AWS_002,26.37,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:50.332496,AWS_002,26.37,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:50.338588,AWS_002,26.31,27.6,94.0,27.46,947.41,normal
2026-09-10T20:35:50.350227,AWS_002,26.37,27.6,94.0,27.46,947.41,normal
2026-09-10T20:35:50.360890,AWS_002,26.37,27.6,93.9,27.46,947.4,normal
2026-09-10T20:35:50.366799,AWS_002,26.37,27.6,93.9,27.46,947.4,normal
2026-09-10T20:35:50.379742,AWS_002,26.31,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:50.385863,AWS_002,26.31,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:50.395724,AWS_002,26.37,27.6,94.0,27.46,947.4,normal
2026-09-10T20:35:50.402490,AWS_002,26.37,27.6,93.9,27.46,947.4,normal
2026-09-10T20:35:50.414869,AWS_002,26.37,27.6,93.9,27.46,947.4,normal
2026-09-10T20:35:50.422745,AWS_002,26.37,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.447313,AWS_002,26.31,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.456524,AWS_002,26.37,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.465024,AWS_002,26.37,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.481170,AWS_002,26.37,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.496055,AWS_002,26.31,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.511172,AWS_002,26.31,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.517702,AWS_002,26.31,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.528519,AWS_002,26.31,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.536738,AWS_002,26.37,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.546266,AWS_002,26.37,27.6,93.9,27.46,947.39,normal
2026-09-10T20:35:50.551338,AWS_002,26.37,27.6,93.9,27.47,947.39,normal
2026-09-10T20:35:50.563904,AWS_002,26.37,27.6,93.9,27.47,947.39,normal
2026-09-10T20:35:50.571969,AWS_002,26.37,27.6,93.9,27.47,947.39,normal
2026-09-10T20:35:50.582063,AWS_002,26.37,27.6,94.0,27.47,947.39,normal
